date,location,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
2022-04-05,Zimbabwe,132.0,0.0,246744.0,5451.0,702.0,12.0,2059.0,22.0
2022-04-06,Zimbabwe,59.0,2.0,246803.0,5453.0,621.0,13.0,1845.0,21.0
2022-04-07,Zimbabwe,67.0,2.0,246870.0,5455.0,584.0,11.0,1676.0,23.0
2022-04-08,Zimbabwe,55.0,2.0,246925.0,5457.0,511.0,13.0,1280.0,21.0
2022-04-09,Zimbabwe,0.0,0.0,246925.0,5457.0,444.0,11.0,1280.0,21.0
2022-04-10,Zimbabwe,33.0,0.0,246958.0,5457.0,433.0,11.0,1138.0,19.0
2022-04-11,Zimbabwe,52.0,3.0,247010.0,5460.0,398.0,9.0,1083.0,22.0
2022-04-12,Zimbabwe,84.0,0.0,247094.0,5460.0,350.0,9.0,1052.0,21.0
2022-04-13,Zimbabwe,66.0,0.0,247160.0,5460.0,357.0,7.0,978.0,20.0
2022-04-14,Zimbabwe,48.0,2.0,247208.0,5462.0,338.0,7.0,922.0,18.0
2022-04-15,Zimbabwe,29.0,0.0,247237.0,5462.0,312.0,5.0,823.0,18.0
2022-04-16,Zimbabwe,0.0,0.0,247237.0,5462.0,312.0,5.0,756.0,16.0
2022-04-17,Zimbabwe,41.0,1.0,247278.0,5463.0,320.0,6.0,753.0,17.0
2022-04-18,Zimbabwe,19.0,1.0,247297.0,5464.0,287.0,4.0,685.0,13.0
2022-04-19,Zimbabwe,0.0,0.0,247297.0,5464.0,203.0,4.0,553.0,13.0
2022-04-20,Zimbabwe,39.0,2.0,247336.0,5466.0,176.0,6.0,533.0,13.0
2022-04-21,Zimbabwe,47.0,1.0,247383.0,5467.0,175.0,5.0,513.0,12.0
2022-04-22,Zimbabwe,105.0,1.0,247488.0,5468.0,251.0,6.0,563.0,11.0
2022-04-23,Zimbabwe,36.0,0.0,247524.0,5468.0,287.0,6.0,599.0,11.0
2022-04-24,Zimbabwe,0.0,0.0,247524.0,5468.0,246.0,5.0,566.0,11.0
2022-04-25,Zimbabwe,74.0,0.0,247598.0,5468.0,301.0,4.0,588.0,8.0
2022-04-26,Zimbabwe,69.0,1.0,247667.0,5469.0,370.0,5.0,573.0,9.0
2022-04-27,Zimbabwe,62.0,0.0,247729.0,5469.0,393.0,3.0,569.0,9.0
2022-04-28,Zimbabwe,55.0,0.0,247784.0,5469.0,401.0,2.0,576.0,7.0
2022-04-29,Zimbabwe,58.0,0.0,247842.0,5469.0,354.0,1.0,605.0,7.0
2022-04-30,Zimbabwe,33.0,0.0,247875.0,5469.0,351.0,1.0,638.0,7.0
2022-05-01,Zimbabwe,36.0,0.0,247911.0,5469.0,387.0,1.0,633.0,6.0
2022-05-02,Zimbabwe,24.0,1.0,247935.0,5470.0,337.0,2.0,638.0,6.0
2022-05-03,Zimbabwe,55.0,0.0,247990.0,5470.0,323.0,1.0,693.0,6.0
2022-05-04,Zimbabwe,60.0,1.0,248050.0,5471.0,321.0,2.0,714.0,5.0
2022-05-05,Zimbabwe,0.0,0.0,248050.0,5471.0,266.0,2.0,667.0,4.0
2022-05-06,Zimbabwe,164.0,2.0,248214.0,5473.0,372.0,4.0,726.0,5.0
2022-05-07,Zimbabwe,0.0,0.0,248214.0,5473.0,339.0,4.0,690.0,5.0
2022-05-08,Zimbabwe,138.0,3.0,248352.0,5476.0,441.0,7.0,828.0,8.0
2022-05-09,Zimbabwe,184.0,3.0,248536.0,5479.0,601.0,9.0,938.0,11.0
2022-05-10,Zimbabwe,106.0,2.0,248642.0,5481.0,652.0,11.0,975.0,12.0
2022-05-11,Zimbabwe,0.0,0.0,248642.0,5481.0,592.0,10.0,913.0,12.0
2022-05-12,Zimbabwe,301.0,0.0,248943.0,5481.0,893.0,10.0,1159.0,12.0
2022-05-13,Zimbabwe,188.0,1.0,249131.0,5482.0,917.0,9.0,1289.0,13.0
2022-05-14,Zimbabwe,75.0,0.0,249206.0,5482.0,992.0,9.0,1331.0,13.0
2022-05-15,Zimbabwe,0.0,0.0,249206.0,5482.0,854.0,6.0,1295.0,13.0
2022-05-16,Zimbabwe,225.0,2.0,249431.0,5484.0,895.0,5.0,1496.0,14.0
2022-05-17,Zimbabwe,317.0,0.0,249748.0,5484.0,1106.0,3.0,1758.0,14.0
2022-05-18,Zimbabwe,259.0,2.0,250007.0,5486.0,1365.0,5.0,1957.0,15.0
2022-05-19,Zimbabwe,199.0,1.0,250206.0,5487.0,1263.0,6.0,2156.0,16.0
2022-05-20,Zimbabwe,263.0,2.0,250469.0,5489.0,1338.0,7.0,2255.0,16.0
2022-05-21,Zimbabwe,0.0,0.0,250469.0,5489.0,1263.0,7.0,2255.0,16.0
2022-05-22,Zimbabwe,173.0,5.0,250642.0,5494.0,1436.0,12.0,2290.0,18.0
2022-05-23,Zimbabwe,60.0,1.0,250702.0,5495.0,1271.0,11.0,2166.0,16.0
2022-05-24,Zimbabwe,227.0,1.0,250929.0,5496.0,1181.0,12.0,2287.0,15.0
2022-05-25,Zimbabwe,299.0,0.0,251228.0,5496.0,1221.0,10.0,2586.0,15.0
2022-05-26,Zimbabwe,418.0,2.0,251646.0,5498.0,1440.0,11.0,2703.0,17.0
2022-05-27,Zimbabwe,313.0,2.0,251959.0,5500.0,1490.0,11.0,2828.0,18.0
2022-05-28,Zimbabwe,0.0,0.0,251959.0,5500.0,1490.0,11.0,2753.0,18.0
2022-05-29,Zimbabwe,133.0,0.0,252092.0,5500.0,1450.0,6.0,2886.0,18.0
2022-05-30,Zimbabwe,0.0,0.0,252092.0,5500.0,1390.0,5.0,2661.0,16.0
2022-05-31,Zimbabwe,306.0,3.0,252398.0,5503.0,1469.0,7.0,2650.0,19.0
2022-06-01,Zimbabwe,476.0,4.0,252874.0,5507.0,1646.0,11.0,2867.0,21.0
2022-06-02,Zimbabwe,177.0,1.0,253051.0,5508.0,1405.0,10.0,2845.0,21.0
2022-06-03,Zimbabwe,185.0,1.0,253236.0,5509.0,1277.0,9.0,2767.0,20.0
2022-06-04,Zimbabwe,0.0,0.0,253236.0,5509.0,1277.0,9.0,2767.0,20.0
2022-06-05,Zimbabwe,102.0,1.0,253338.0,5510.0,1246.0,10.0,2696.0,16.0
2022-06-06,Zimbabwe,170.0,3.0,253508.0,5513.0,1416.0,13.0,2806.0,18.0
2022-06-07,Zimbabwe,129.0,2.0,253637.0,5515.0,1239.0,12.0,2708.0,19.0
2022-06-08,Zimbabwe,142.0,0.0,253779.0,5515.0,905.0,8.0,2551.0,19.0
2022-06-09,Zimbabwe,0.0,0.0,253779.0,5515.0,728.0,7.0,2133.0,17.0
2022-06-10,Zimbabwe,252.0,3.0,254031.0,5518.0,795.0,9.0,2072.0,18.0
2022-06-11,Zimbabwe,0.0,0.0,254031.0,5518.0,795.0,9.0,2072.0,18.0
2022-06-12,Zimbabwe,67.0,3.0,254098.0,5521.0,760.0,11.0,2006.0,21.0
2022-06-13,Zimbabwe,57.0,0.0,254155.0,5521.0,647.0,8.0,2063.0,21.0
2022-06-14,Zimbabwe,0.0,0.0,254155.0,5521.0,518.0,6.0,1757.0,18.0
2022-06-15,Zimbabwe,232.0,4.0,254387.0,5525.0,608.0,10.0,1513.0,18.0
2022-06-16,Zimbabwe,115.0,1.0,254502.0,5526.0,723.0,11.0,1451.0,18.0
2022-06-17,Zimbabwe,251.0,7.0,254753.0,5533.0,722.0,15.0,1517.0,24.0
2022-06-18,Zimbabwe,0.0,0.0,254753.0,5533.0,722.0,15.0,1517.0,24.0
2022-06-19,Zimbabwe,48.0,1.0,254801.0,5534.0,703.0,13.0,1463.0,24.0
2022-06-20,Zimbabwe,30.0,0.0,254831.0,5534.0,676.0,13.0,1323.0,21.0
2022-06-21,Zimbabwe,88.0,2.0,254919.0,5536.0,764.0,15.0,1282.0,21.0
2022-06-22,Zimbabwe,130.0,5.0,255049.0,5541.0,662.0,16.0,1270.0,26.0
2022-06-23,Zimbabwe,87.0,1.0,255136.0,5542.0,634.0,16.0,1357.0,27.0
2022-06-24,Zimbabwe,173.0,7.0,255309.0,5549.0,556.0,16.0,1278.0,31.0
2022-06-25,Zimbabwe,0.0,0.0,255309.0,5549.0,556.0,16.0,1278.0,31.0
2022-06-26,Zimbabwe,46.0,0.0,255355.0,5549.0,554.0,15.0,1257.0,28.0
2022-06-27,Zimbabwe,28.0,0.0,255383.0,5549.0,552.0,15.0,1228.0,28.0
2022-06-28,Zimbabwe,0.0,0.0,255383.0,5549.0,464.0,13.0,1228.0,28.0
2022-06-29,Zimbabwe,137.0,4.0,255520.0,5553.0,471.0,12.0,1133.0,28.0
2022-06-30,Zimbabwe,66.0,2.0,255586.0,5555.0,450.0,13.0,1084.0,29.0
2022-07-01,Zimbabwe,0.0,0.0,255586.0,5555.0,277.0,6.0,833.0,22.0
2022-07-02,Zimbabwe,0.0,0.0,255586.0,5555.0,277.0,6.0,833.0,22.0
2022-07-03,Zimbabwe,0.0,0.0,255586.0,5555.0,231.0,6.0,785.0,21.0
2022-07-04,Zimbabwe,140.0,3.0,255726.0,5558.0,343.0,9.0,895.0,24.0
2022-07-05,Zimbabwe,29.0,0.0,255755.0,5558.0,372.0,9.0,836.0,22.0
2022-07-06,Zimbabwe,50.0,2.0,255805.0,5560.0,285.0,7.0,756.0,19.0
2022-07-07,Zimbabwe,0.0,0.0,255805.0,5560.0,219.0,5.0,669.0,18.0
2022-07-08,Zimbabwe,86.0,2.0,255891.0,5562.0,305.0,7.0,582.0,13.0
2022-07-09,Zimbabwe,33.0,1.0,255924.0,5563.0,338.0,8.0,615.0,14.0
2022-07-10,Zimbabwe,15.0,1.0,255939.0,5564.0,353.0,9.0,584.0,15.0
2022-07-11,Zimbabwe,14.0,1.0,255953.0,5565.0,227.0,7.0,570.0,16.0
2022-07-12,Zimbabwe,28.0,0.0,255981.0,5565.0,226.0,7.0,598.0,16.0
2022-07-13,Zimbabwe,0.0,0.0,255981.0,5565.0,176.0,5.0,461.0,12.0
2022-07-14,Zimbabwe,66.0,1.0,256047.0,5566.0,242.0,6.0,461.0,11.0
2022-07-15,Zimbabwe,36.0,0.0,256083.0,5566.0,192.0,4.0,497.0,11.0
2022-07-16,Zimbabwe,0.0,0.0,256083.0,5566.0,159.0,3.0,497.0,11.0
2022-07-17,Zimbabwe,0.0,0.0,256083.0,5566.0,144.0,2.0,497.0,11.0
2022-07-18,Zimbabwe,0.0,0.0,256083.0,5566.0,130.0,1.0,357.0,8.0
2022-07-19,Zimbabwe,104.0,2.0,256187.0,5568.0,206.0,3.0,432.0,10.0
2022-07-20,Zimbabwe,0.0,0.0,256187.0,5568.0,206.0,3.0,382.0,8.0
2022-07-21,Zimbabwe,30.0,2.0,256217.0,5570.0,170.0,4.0,412.0,10.0
2022-07-22,Zimbabwe,0.0,0.0,256217.0,5570.0,134.0,4.0,326.0,8.0
2022-07-23,Zimbabwe,29.0,2.0,256246.0,5572.0,163.0,6.0,322.0,9.0
2022-07-24,Zimbabwe,8.0,0.0,256254.0,5572.0,171.0,6.0,315.0,8.0
2022-07-25,Zimbabwe,16.0,0.0,256270.0,5572.0,187.0,6.0,317.0,7.0
2022-07-26,Zimbabwe,14.0,2.0,256284.0,5574.0,97.0,6.0,303.0,9.0
2022-07-27,Zimbabwe,31.0,0.0,256315.0,5574.0,128.0,6.0,334.0,9.0
2022-07-28,Zimbabwe,21.0,2.0,256336.0,5576.0,119.0,6.0,289.0,10.0
2022-07-29,Zimbabwe,40.0,1.0,256376.0,5577.0,159.0,7.0,293.0,11.0
2022-07-30,Zimbabwe,0.0,0.0,256376.0,5577.0,130.0,5.0,293.0,11.0
